#file	type	true_z	true_x0	true_x1	true_c	S2noz_z	S2noz_zoerr	S2noz_to	S2noz_toerr	S2noz_xo	S2noz_xoerr	S2noz_x1	S2noz_x1err	S2noz_c	S2noz_cerr	S2zsp_z	S2zsp_zoerr	S2zsp_to	S2zsp_toerr	S2zsp_xo	S2zsp_xoerr	S2zsp_x1	S2zsp_x1err	S2zsp_c	S2zsp_cer
DES_SN018450.DAT	22	0.298870	-9.000000	-9.000000	-9.000000	0.819822	1.072387	-52.038411	123.968183	0.000089	0.001440	-0.808236	4.030392	-0.179092	0.655246	0.299870	0.000407	22.284201	0.322668	0.000011	0.000000	3.000000	0.078884	0.230264	0.028058
DES_SN018714.DAT	22	0.214150	-9.000000	-9.000000	-9.000000	0.903243	0.001324	47.585962	0.082022	-0.000175	0.000004	-2.999992	0.955920	-0.051836	0.006119	0.215150	0.000370	8.377111	0.125578	0.000014	0.000000	-0.633193	0.246963	0.313353	0.015068
DES_SN018788.DAT	22	0.175630	-9.000000	-9.000000	-9.000000	0.722173	0.000000	-28.229517	0.000010	0.000049	0.000001	-0.283650	0.060382	-0.407228	0.019417	0.174630	0.000030	36.306039	0.003057	0.000007	0.000000	2.944382	0.033483	0.499552	0.000828
DES_SN018792.DAT	1	0.452570	0.000016	-1.667700	-0.065021	0.567449	0.007319	25.255419	0.183748	0.000015	0.000000	-1.229314	0.115421	-0.150142	0.012162	0.451570	0.001501	24.202628	0.136160	0.000015	0.000000	-1.264201	0.108904	-0.038780	0.012646
DES_SN019167.DAT	1	0.475260	-9.000000	-9.000000	-9.000000	0.663136	1.112801	-12.006460	0.000034	0.000018	0.000000	0.327267	0.021671	-0.240564	0.006026	0.476260	0.001604	-3.821894	0.000231	0.000013	0.000000	-0.304281	0.120426	0.036605	0.011560
DES_SN019624.DAT	22	0.394470	-9.000000	-9.000000	-9.000000	0.681838	0.000030	-33.072736	0.000941	0.000032	0.000000	-0.121764	0.009205	-0.500000	0.000861	0.393470	0.001717	14.965566	0.286795	0.000007	0.000000	3.000000	0.013750	0.173451	0.017715
DES_SN019835.DAT	22	0.333690	-9.000000	-9.000000	-9.000000	0.768905	1.118747	75.401719	164.262583	0.000005	0.001496	-2.841556	4.674362	0.239951	0.817913	0.332690	0.001010	16.385440	0.669907	0.000005	0.000000	1.339722	0.692413	0.002089	0.048117
DES_SN019856.DAT	1	0.092905	-9.000000	-9.000000	-9.000000	0.452811	0.003077	17.383898	0.093204	0.000159	0.000002	-1.357557	0.065432	-0.263098	0.004605	0.091905	0.000121	13.684265	0.039183	0.000149	0.000002	-1.608507	0.046540	0.287131	0.006615
DES_SN020060.DAT	1	0.468390	0.000015	-0.368330	-0.015691	0.435163	0.956846	26.032161	148.914333	0.000016	0.001441	-0.812963	4.028120	-0.246976	0.626499	0.467390	0.001547	26.081518	0.102202	0.000016	0.000000	-0.080965	0.091260	-0.068223	0.008198
DES_SN020096.DAT	22	0.107640	-9.000000	-9.000000	-9.000000	0.778868	0.002830	33.528113	0.070577	0.000041	0.000000	-0.368475	0.017574	-0.343098	0.002296	0.106640	0.000058	26.493902	0.053100	0.000038	0.000001	2.999981	3.704670	0.446168	0.009896
DES_SN020282.DAT	1	0.287740	-9.000000	-9.000000	-9.000000	0.558364	0.015961	25.494585	0.355342	0.000017	0.000000	-2.095516	0.251194	-0.303231	0.015031	0.286740	0.000381	22.849157	0.256073	0.000019	0.000000	-2.578648	0.251196	0.033750	0.018790
DES_SN020695.DAT	1	0.837580	0.000004	0.664660	0.008654	0.833893	0.008083	28.495468	0.369629	0.000004	0.000000	0.621173	0.282876	-0.043639	0.024278	0.836580	0.000115	-45.648154	0.000004	0.000033	0.000001	0.061289	0.005115	-0.453747	0.008577
DES_SN020838.DAT	1	0.550660	0.000009	1.825400	0.121430	0.639321	0.000010	26.870860	0.000010	0.000009	0.000000	1.899201	0.034136	-0.012969	0.003466	0.549660	0.001908	25.447063	0.202736	0.000009	0.000000	1.839265	0.129434	0.099068	0.010023
DES_SN021190.DAT	1	0.464980	0.000009	1.580200	0.284180	0.616473	0.000001	24.212567	0.000207	0.000010	0.000000	2.078379	0.134133	0.150145	0.011016	0.465980	0.001309	22.592368	0.113258	0.000009	0.000000	1.836270	0.112014	0.331686	0.011201
DES_SN021425.DAT	1	0.655960	-9.000000	-9.000000	-9.000000	0.643818	0.000328	-31.317961	0.026971	0.000020	0.000001	0.014110	0.039026	-0.496426	0.029056	0.654960	0.000428	25.339117	0.622336	0.000006	0.000000	0.156397	0.438147	-0.128647	0.035336
DES_SN021566.DAT	1	0.161520	-9.000000	-9.000000	-9.000000	0.732319	0.007820	29.394535	0.143970	0.000069	0.000001	0.077955	0.026785	-0.356658	0.005406	0.162520	0.001631	24.803608	0.224321	0.000090	0.000002	2.622195	0.426636	0.222739	0.014996
DES_SN021802.DAT	22	0.201900	-9.000000	-9.000000	-9.000000	0.794894	1.067168	-38.728585	129.888404	0.000130	0.001447	0.001053	4.262449	-0.499999	0.614538	0.202900	0.000012	10.935331	0.000000	0.000026	0.000000	3.000000	0.005354	0.418368	0.006530
DES_SN021899.DAT	1	0.665020	0.000006	1.101200	0.088711	0.697894	0.023501	29.270697	0.636155	0.000006	0.000000	1.035463	0.437667	-0.035810	0.035658	0.664020	0.000161	28.853422	0.578718	0.000006	0.000000	1.039719	0.429663	-0.019126	0.033358
DES_SN021981.DAT	1	0.531180	0.000016	0.337110	-0.153200	0.539237	0.006510	26.732967	0.141763	0.000015	0.000000	0.447929	0.094758	-0.115602	0.011076	0.530180	0.000134	26.613971	0.107932	0.000015	0.000000	0.423436	0.092232	-0.103869	0.007588
DES_SN022052.DAT	22	0.122490	-9.000000	-9.000000	-9.000000	0.261209	0.000011	21.905256	0.000332	0.000024	0.000000	1.926758	0.054650	0.096455	0.005720	0.123490	0.000139	20.141188	0.064965	0.000023	0.000000	1.674090	0.065710	0.275067	0.007911
DES_SN022101.DAT	1	0.594640	0.000008	0.056520	0.034615	0.735507	0.012191	26.984695	0.439387	0.000007	0.000000	0.319540	0.329591	0.035109	0.033203	0.593700	0.001451	25.699516	0.415502	0.000006	0.000000	0.421815	0.323855	0.193143	0.028197
DES_SN022106.DAT	1	0.510350	0.000009	0.682930	0.161400	0.660920	0.013103	24.425679	0.604750	0.000008	0.000000	-0.438372	0.355484	-0.088497	0.022395	0.509350	0.000159	22.840383	0.646608	0.000008	0.000000	-0.481364	0.431965	0.096420	0.021014
DES_SN022644.DAT	1	0.579030	0.000009	0.035896	-0.025499	0.586594	0.010987	26.432561	0.325550	0.000010	0.000000	0.357486	0.216577	0.014954	0.021367	0.580030	0.001890	26.350867	0.295842	0.000010	0.000000	0.339665	0.214524	0.022065	0.017845
DES_SN022827.DAT	1	0.607110	-9.000000	-9.000000	-9.000000	0.581325	0.015984	26.768193	0.392738	0.000005	0.000000	-0.298563	0.339140	0.198892	0.033599	0.606110	0.001000	26.853581	0.387016	0.000005	0.000000	-0.396845	0.336371	0.171054	0.030486
DES_SN023008.DAT	22	0.391410	-9.000000	-9.000000	-9.000000	0.603919	0.012987	17.228152	0.695131	0.000005	0.000000	3.000000	0.055662	0.474914	0.040899	0.392410	0.001497	12.809391	0.759539	0.000005	0.000000	2.999987	0.235453	0.500000	0.004000
DES_SN023088.DAT	1	0.788370	0.000006	1.289500	-0.073448	0.834353	0.021449	27.229803	1.033644	0.000006	0.000000	1.010100	0.774021	-0.072628	0.050020	0.789370	0.002000	26.300286	1.021693	0.000006	0.000000	0.549264	0.831359	-0.016740	0.043930
DES_SN023128.DAT	1	0.535830	0.000015	2.002100	-0.069723	0.073080	0.004356	100.000000	1.797456	-0.000026	0.000005	-3.000000	0.789654	0.500000	0.113771	0.534859	0.001816	-0.757960	0.000369	0.000005	0.000000	1.435645	0.450188	0.368997	0.040596
DES_SN023196.DAT	1	0.469570	-9.000000	-9.000000	-9.000000	0.706278	0.010868	28.158972	0.313700	0.000011	0.000000	-0.209322	0.217675	-0.205537	0.014031	0.468570	0.001618	26.068663	0.271447	0.000012	0.000000	-0.072117	0.291893	0.017429	0.022662
DES_SN023274.DAT	1	0.839020	0.000005	0.195840	-0.136620	0.856746	0.000704	-9.781207	0.030474	0.000005	0.000000	0.410928	0.401340	-0.216596	0.052729	0.840020	0.001533	-74.332318	3.820650	0.000056	0.000004	0.026842	0.013055	-0.473109	0.042065
DES_SN023434.DAT	1	0.311460	0.000041	-0.586030	-0.049384	0.719622	0.002384	-66.492668	0.423065	0.000259	0.000003	-0.140413	0.005445	-0.500000	0.000205	0.312460	0.001999	5.060572	0.245814	0.000036	0.000000	-0.169326	0.139644	-0.104194	0.009554
DES_SN023981.DAT	1	0.835810	0.000004	1.502200	0.004310	0.822499	0.017527	25.858994	0.813518	0.000004	0.000000	0.465741	0.577901	0.028200	0.051083	0.834810	0.001118	26.059237	0.782082	0.000004	0.000000	0.536383	0.576826	0.005374	0.039395
DES_SN023999.DAT	1	0.461570	0.000023	1.045500	-0.126220	0.476568	0.005377	23.750101	0.136518	0.000023	0.000000	1.354382	0.110781	-0.093224	0.006632	0.460570	0.000119	23.628169	0.123721	0.000023	0.000000	1.338927	0.102142	-0.083482	0.005898
DES_SN024011.DAT	1	0.723650	-9.000000	-9.000000	-9.000000	0.450641	0.013579	22.975055	0.587343	0.000005	0.000000	0.453107	0.504509	0.294827	0.042301	0.724650	0.001251	-12.337232	144.587857	0.000003	0.001435	1.303583	3.844450	0.104432	0.738387
DES_SN024119.DAT	1	0.098347	0.000394	-1.716000	0.017168	0.075546	0.000040	17.311693	156.468390	0.000479	0.000000	-1.603702	0.000070	-0.098514	0.000003	0.097347	0.000132	16.747247	0.019317	0.000327	0.000001	-1.567351	0.015639	0.087092	0.003034
DES_SN024254.DAT	33	0.261750	-9.000000	-9.000000	-9.000000	0.887244	0.018761	19.962924	0.600184	0.000004	0.000000	0.318036	0.199800	-0.307310	0.014705	0.260750	0.001284	14.883884	0.438175	0.000004	0.000000	-2.053675	0.600331	0.403588	0.061309
DES_SN024304.DAT	1	0.397910	-9.000000	-9.000000	-9.000000	0.710755	0.000001	-40.357118	0.000060	0.000065	0.000001	0.004946	0.003844	-0.499966	0.000468	0.397435	0.001261	20.004203	146.423947	0.000011	0.001428	-0.963120	3.980327	0.173352	0.740669
DES_SN024458.DAT	1	0.452100	-9.000000	-9.000000	-9.000000	0.668453	0.008624	28.162029	0.609265	0.000009	0.000000	-1.285943	0.510904	-0.148746	0.018539	0.453100	0.001534	26.515457	0.373454	0.000009	0.000000	-1.247149	0.389338	0.047879	0.026374
DES_SN024506.DAT	1	0.581370	-9.000000	-9.000000	-9.000000	0.639124	0.000005	-52.847670	0.001112	0.000072	0.000001	0.025107	0.012319	-0.500000	0.001256	0.580370	0.001813	27.319388	0.365428	0.000008	0.000000	0.680320	0.260442	0.062104	0.019112
DES_SN024936.DAT	32	0.289790	-9.000000	-9.000000	-9.000000	0.531981	0.014836	17.284400	0.494759	0.000005	0.000000	-2.618031	0.390882	0.115974	0.071854	0.288790	0.000317	15.607830	0.009999	0.000004	0.000000	-2.991873	0.011711	0.445774	0.069405
DES_SN025002.DAT	1	0.641240	-9.000000	-9.000000	-9.000000	0.718278	0.014646	22.749994	1.180584	0.000005	0.000000	-1.340767	0.651722	-0.004959	0.036906	0.640240	0.001991	21.822966	0.973039	0.000005	0.000000	-1.296514	0.581638	0.067104	0.034808
DES_SN025039.DAT	1	0.458000	-9.000000	-9.000000	-9.000000	0.712568	0.009155	27.114435	0.272605	0.000010	0.000000	-1.032884	0.226719	-0.181619	0.015996	0.457000	0.001955	25.189526	0.233740	0.000010	0.000000	-0.835088	0.270481	0.070033	0.021606
DES_SN025091.DAT	22	0.168940	-9.000000	-9.000000	-9.000000	0.720725	0.000001	-42.882814	0.000015	0.000164	0.000002	-3.000000	0.002617	-0.131671	0.002810	0.167940	0.000235	22.914914	0.371840	0.000014	0.000000	1.815715	0.140819	0.500000	0.004069
DES_SN025140.DAT	22	0.391710	-9.000000	-9.000000	-9.000000	0.754836	1.117558	-16.663247	0.000037	0.000010	0.000001	2.999715	0.000107	0.043408	0.001641	0.392710	0.001231	15.216535	0.373797	0.000004	0.000000	3.000000	0.020591	0.500000	0.000952
DES_SN025146.DAT	1	0.541550	0.000011	-0.331530	-0.043381	0.538198	0.006169	19.536215	0.140944	0.000011	0.000000	-0.145524	0.113399	-0.062226	0.012698	0.540550	0.000252	19.559041	0.126827	0.000011	0.000000	-0.141828	0.112697	-0.065287	0.009703
DES_SN025376.DAT	1	0.115340	0.000411	0.361230	-0.052374	0.521050	0.001834	23.558595	0.024287	0.000279	0.000001	0.082964	0.013962	-0.427111	0.002035	0.114340	0.001532	18.802883	0.017083	0.000356	0.000002	1.304333	0.026795	0.052600	0.003996
DES_SN025418.DAT	1	0.559750	0.000011	-0.641030	-0.099272	0.684545	0.011589	28.942736	0.293983	0.000010	0.000000	-0.355605	0.197581	-0.152882	0.016350	0.558750	0.001965	27.829487	0.247091	0.000010	0.000000	-0.265142	0.208904	-0.023362	0.017841
DES_SN025428.DAT	22	0.217000	-9.000000	-9.000000	-9.000000	0.781242	0.005679	29.533381	0.199408	0.000010	0.000000	-0.140628	0.039508	-0.355431	0.004090	0.218000	0.000382	24.454182	0.144212	0.000012	0.000000	3.000000	0.016436	0.289265	0.015175
DES_SN025960.DAT	21	0.372570	-9.000000	-9.000000	-9.000000	0.658716	0.006207	23.138306	0.141473	0.000016	0.000000	-0.456410	0.047696	-0.463571	0.005047	0.371570	0.001408	21.427694	0.136107	0.000021	0.000000	3.000000	0.020308	-0.258087	0.011481
DES_SN026052.DAT	1	0.422040	-9.000000	-9.000000	-9.000000	0.685348	0.014292	22.697808	0.619567	0.000016	0.000001	-0.142416	0.430467	-0.179459	0.023180	0.423040	0.001422	19.321128	0.910991	0.000016	0.000001	-0.298659	0.686139	0.044001	0.032745
DES_SN026075.DAT	32	0.536680	-9.000000	-9.000000	-9.000000	0.665756	0.010960	17.270807	0.345913	0.000006	0.000000	-0.916197	0.246920	0.356778	0.026619	0.535680	0.001999	16.510797	0.315095	0.000005	0.000000	-0.895564	0.227175	0.500000	0.031766
DES_SN026183.DAT	22	0.276130	-9.000000	-9.000000	-9.000000	0.755496	0.006228	29.255321	0.170274	0.000011	0.000000	-0.493226	0.053987	-0.412922	0.003614	0.275130	0.000067	24.610404	0.201670	0.000017	0.000000	1.020334	0.250683	-0.098033	0.016842
DES_SN026237.DAT	22	0.228760	-9.000000	-9.000000	-9.000000	0.324199	1.325828	30.645769	0.347786	0.000009	0.000000	3.000000	0.000001	0.114914	0.003106	0.229760	0.001463	29.382339	0.243386	0.000008	0.000000	3.000000	0.018435	0.264795	0.025381
DES_SN026481.DAT	1	0.747620	0.000006	-0.441030	-0.113350	0.755395	0.008339	30.308826	0.272490	0.000006	0.000000	-0.177827	0.178789	-0.100322	0.016559	0.748620	0.002000	30.248985	0.262827	0.000006	0.000000	-0.182087	0.180612	-0.092517	0.013868
DES_SN026600.DAT	1	0.536370	-9.000000	-9.000000	-9.000000	0.928326	0.016674	6.589013	2.529857	0.000005	0.000000	2.999993	4.024584	-0.014157	0.028707	0.535370	0.001835	6.089767	0.003034	0.000004	0.000000	1.916664	0.540453	0.428842	0.043681
DES_SN026756.DAT	1	0.335830	0.000031	-0.044430	0.003766	0.566298	0.005268	24.189258	0.145845	0.000024	0.000000	0.555564	0.126705	-0.273325	0.008767	0.334831	0.001527	21.827158	0.131500	0.000029	0.000000	0.357123	0.120428	0.013397	0.010870
DES_SN026779.DAT	1	0.924610	0.000005	-0.399510	-0.237400	0.842571	0.018285	32.348066	0.682360	0.000004	0.000000	-0.206520	0.492362	-0.048548	0.057327	0.923610	0.001557	33.207896	0.661515	0.000004	0.000000	-0.169090	0.471204	-0.119924	0.030805
DES_SN026826.DAT	32	0.401170	-9.000000	-9.000000	-9.000000	0.524313	0.009756	14.585629	0.155277	0.000011	0.000000	-0.942062	0.107717	0.445558	0.014224	0.400170	0.001816	13.724103	0.100302	0.000011	0.000000	-1.303004	0.078237	0.500000	0.001545
DES_SN026879.DAT	1	0.528910	0.000008	0.588100	0.135160	0.724423	0.005987	23.308805	0.219931	0.000009	0.000000	0.698565	0.197004	-0.065271	0.015257	0.527910	0.001309	21.309704	0.181991	0.000009	0.000000	0.543620	0.172252	0.167991	0.014814
DES_SN027027.DAT	21	0.467670	-9.000000	-9.000000	-9.000000	0.632098	0.015169	5.619495	0.404031	0.000009	0.000000	-0.818501	0.121603	-0.500000	0.013747	0.466670	0.000038	11.040536	0.588109	0.000011	0.000000	2.995663	0.025731	-0.319775	0.011683
DES_SN027091.DAT	1	0.575920	0.000008	0.995430	0.069746	0.636021	0.000028	-21.973686	0.001716	0.000020	0.000001	0.234209	0.079856	-0.438533	0.032315	0.576920	0.001279	8.374840	0.902053	0.000007	0.000000	1.170215	0.557801	0.030382	0.030508
DES_SN027122.DAT	1	0.496790	0.000015	1.525500	-0.015642	0.663367	0.005142	22.662602	0.102776	0.000014	0.000000	1.460234	0.128412	-0.163619	0.008473	0.495791	0.000045	21.085753	0.089831	0.000014	0.000000	1.928632	0.126876	0.054424	0.010086
DES_SN027226.DAT	1	0.824000	-9.000000	-9.000000	-9.000000	0.327421	0.013052	-8.273080	0.588007	0.000003	0.000000	-3.000000	3.755712	0.500000	0.034509	0.824991	0.001289	-7.683651	3.087780	0.000004	0.000000	-1.027029	0.759906	-0.103116	0.096611
DES_SN027444.DAT	1	0.517940	-9.000000	-9.000000	-9.000000	0.689896	0.015015	22.902745	0.333127	0.000008	0.000000	0.017085	0.259045	-0.125783	0.017749	0.516940	0.001466	21.356729	0.232757	0.000009	0.000000	0.008501	0.227266	0.056192	0.019096
DES_SN027505.DAT	1	0.842160	0.000004	1.347700	-0.011825	0.883415	0.012321	30.582443	0.395838	0.000004	0.000000	2.167011	0.251815	-0.033166	0.016445	0.843160	0.001665	29.849047	0.333838	0.000004	0.000000	1.956202	0.229354	0.018641	0.017849
DES_SN027629.DAT	1	0.469480	0.000013	0.945060	0.077130	0.577110	0.000008	26.181441	0.000194	0.000014	0.000000	1.501409	0.107050	-0.070097	0.007683	0.470480	0.001242	24.939616	0.100388	0.000014	0.000000	1.370012	0.099361	0.063218	0.008279
DES_SN028057.DAT	1	0.554740	-9.000000	-9.000000	-9.000000	0.756801	0.000000	-59.880440	0.001950	0.000054	0.000000	-1.096168	0.000001	-0.120227	0.000000	0.555739	0.001010	-1.587189	0.010913	0.000007	0.000000	-0.221988	0.438341	0.014422	0.047819
DES_SN028227.DAT	22	0.510530	-9.000000	-9.000000	-9.000000	0.732297	0.004855	37.637002	0.338175	0.000009	0.000000	3.000000	0.005658	-0.117149	0.010633	0.509530	0.001277	30.625851	147.091202	0.000010	0.001423	2.997354	3.638055	0.023210	0.715530
DES_SN028571.DAT	1	0.441350	-9.000000	-9.000000	-9.000000	0.708807	0.021459	30.553521	0.579759	0.000012	0.000000	-0.403296	0.289530	-0.256834	0.012667	0.440350	0.002000	27.689455	1.145183	0.000012	0.000000	0.395534	1.065882	-0.048281	0.042436
DES_SN028671.DAT	1	0.659460	0.000010	1.505700	-0.124080	0.611792	0.010147	28.023596	0.334738	0.000011	0.000000	1.585187	0.262120	-0.108406	0.018454	0.658460	0.001947	28.411940	0.315481	0.000010	0.000000	1.448024	0.254503	-0.144868	0.015388
DES_SN028934.DAT	1	0.428800	0.000015	1.716400	0.152420	0.535994	0.000005	22.133864	0.000060	0.000014	0.000000	1.444206	0.161808	0.050360	0.015028	0.429800	0.001930	21.339156	0.186762	0.000014	0.000000	1.609285	0.177812	0.182407	0.013864
DES_SN028975.DAT	32	0.512590	-9.000000	-9.000000	-9.000000	0.720759	0.019379	20.435885	0.469064	0.000008	0.000000	-0.863888	0.282832	0.156654	0.041756	0.511590	0.001321	18.742551	0.354037	0.000006	0.000000	-0.702409	0.280026	0.369770	0.026089
DES_SN029053.DAT	33	0.150100	-9.000000	-9.000000	-9.000000	0.630123	0.009253	24.695269	0.340763	0.000008	0.000000	3.000000	0.611703	0.115351	0.042500	0.151100	0.001142	16.911279	0.291079	0.000009	0.000000	-1.084625	0.252660	0.500000	0.002464
DES_SN029492.DAT	1	0.588960	0.000011	1.691700	-0.030487	0.539453	0.036833	19.738929	1.307062	0.000011	0.000000	0.050340	1.223378	-0.003969	0.069005	0.587960	0.001914	19.354901	1.302698	0.000011	0.000000	-0.638254	0.761933	-0.075371	0.019961
DES_SN029516.DAT	1	0.408380	-9.000000	-9.000000	-9.000000	0.793963	0.025216	-8.484120	6.416955	0.000007	0.000001	0.607355	0.681027	0.030970	0.095956	0.408115	0.000107	-17.333615	0.004382	0.000009	0.000001	-1.119673	0.473531	0.312522	0.068980
DES_SN029759.DAT	1	0.615270	-9.000000	-9.000000	-9.000000	0.623666	0.008935	22.222271	0.242365	0.000006	0.000000	0.312047	0.236072	0.010082	0.021890	0.616270	0.001918	22.145212	0.220079	0.000006	0.000000	0.282530	0.231003	0.020560	0.017851
DES_SN029864.DAT	21	0.271540	-9.000000	-9.000000	-9.000000	0.355980	0.004403	21.964336	0.127097	0.000026	0.000000	2.999999	0.194223	-0.260516	0.008369	0.272526	0.000129	21.150958	0.002522	0.000030	0.000000	2.286715	0.083781	-0.168538	0.008065
DES_SN029934.DAT	1	0.482990	-9.000000	-9.000000	-9.000000	0.710284	0.008813	20.622655	0.236705	0.000010	0.000000	-0.105668	0.188847	-0.190144	0.014171	0.481990	0.001245	18.762718	0.190347	0.000010	0.000000	0.504510	0.192552	0.073733	0.015433
DES_SN030018.DAT	1	0.637740	0.000014	-1.455000	-0.339180	0.751869	1.060240	-49.480243	125.218907	0.000093	0.001444	-2.181666	3.364928	-0.120661	0.677358	0.636740	0.000021	-21.856827	0.000023	0.000037	0.000001	0.065487	0.016756	-0.500000	0.000319
DES_SN030380.DAT	1	0.474680	-9.000000	-9.000000	-9.000000	0.667584	0.011099	26.778993	0.625493	0.000005	0.000000	-1.267750	0.449298	0.043959	0.035389	0.473681	0.000416	25.162978	0.422554	0.000005	0.000000	-1.814381	0.408944	0.250185	0.035169
DES_SN030441.DAT	1	0.733890	0.000005	1.686000	0.023641	0.771939	0.007115	23.733654	0.314669	0.000005	0.000000	1.392864	0.240447	0.004536	0.018154	0.734890	0.001365	23.184983	0.300077	0.000005	0.000000	1.415625	0.220925	0.058445	0.014212
DES_SN030530.DAT	33	0.290890	-9.000000	-9.000000	-9.000000	0.696941	0.006077	21.718030	0.187058	0.000007	0.000000	2.999992	0.100910	0.296247	0.015269	0.291890	0.000093	16.348308	0.159382	0.000006	0.000000	1.213654	0.142744	0.500000	0.000995
DES_SN030660.DAT	1	0.459820	0.000013	-0.106080	0.072516	0.425525	0.000374	-2.249253	0.026739	0.000006	0.000000	-0.237728	0.397788	0.278222	0.041681	0.458820	0.001937	-6.851492	0.002068	0.000007	0.000000	-0.190987	0.400047	0.164145	0.041099
DES_SN030723.DAT	1	0.414820	0.000016	-0.754550	0.052898	0.764483	1.060620	-19.191078	136.880473	0.000014	0.001424	0.130981	4.293641	-0.196309	0.648354	0.415820	0.001440	-17.692189	0.003741	0.000013	0.000001	-1.060257	0.381568	0.250683	0.056808
DES_SN030736.DAT	22	0.210620	-9.000000	-9.000000	-9.000000	0.343600	0.000000	22.835072	0.000558	0.000013	0.000000	3.000000	0.002607	0.235704	0.008334	0.211620	0.000067	18.788275	0.160031	0.000011	0.000000	2.511839	0.083886	0.500000	0.001338
DES_SN030896.DAT	1	0.723940	-9.000000	-9.000000	-9.000000	0.794691	0.010468	27.961581	0.302626	0.000005	0.000000	-0.039532	0.206280	-0.108294	0.019598	0.724940	0.000159	27.405900	0.289759	0.000005	0.000000	-0.120255	0.238085	-0.027147	0.020305
DES_SN031012.DAT	1	0.341140	-9.000000	-9.000000	-9.000000	0.757108	0.009974	25.144763	0.255430	0.000013	0.000000	1.278750	0.234882	-0.208305	0.013400	0.340140	0.001900	20.939367	0.246093	0.000014	0.000000	1.095573	0.181715	0.226484	0.016027
DES_SN031056.DAT	1	0.873550	0.000004	1.871100	-0.053295	0.837601	0.009766	29.742220	0.371715	0.000005	0.000000	1.809265	0.300079	0.027257	0.031488	0.872550	0.001769	30.413677	0.342326	0.000004	0.000000	2.068288	0.321827	-0.022154	0.021112
DES_SN031139.DAT	22	0.204340	-9.000000	-9.000000	-9.000000	0.908198	0.016958	20.227784	0.780697	0.000005	0.000000	-0.396827	0.244606	-0.266191	0.017665	0.205340	0.001599	13.585578	0.785730	0.000005	0.000000	-1.875944	0.962419	0.500000	0.010061
DES_SN031574.DAT	1	0.139840	-9.000000	-9.000000	-9.000000	0.918475	0.000012	-24.845062	0.000458	0.000144	0.000001	-0.082451	0.002714	-0.333374	0.001442	0.138840	0.000051	-4.910522	0.000287	0.000090	0.000001	-0.276040	0.044559	0.236098	0.006342
